steps,case1,case2,case3,case4,case5,case6
87985,0.947081021,0.929984411,0.890341779,0.967678258,0.921583034,0.952835473
87988,0.883572259,0.859432223,0.890543955,0.83454665,0.884379422,0.914381099
87991,0.915985966,0.85764636,0.949191906,0.906704843,0.903031391,1.000872379
87994,0.8823984,0.849587948,0.882138936,0.927315571,0.954647981,0.887157064
87997,0.974387223,0.911586409,0.927073198,0.971798635,1.012249955,0.945507164
88000,0.911975823,0.946989784,0.969757246,0.911943624,0.980329476,0.943468181
88003,0.875917934,0.894136196,0.946272487,0.923289705,0.923622699,0.910151985
88006,0.911205203,0.986088128,0.977351152,0.924719044,0.951843773,0.89185557
88009,0.973534826,0.84911417,0.928158696,1.00664046,0.956836188,0.902788788
88012,0.910135201,0.938238198,0.924888475,1.05838931,0.875364478,0.914543764
88015,0.942194345,0.902707627,0.882872021,0.89894244,0.942768528,0.841687916
88018,1.047160948,0.906625983,0.966386459,0.957369532,0.977053933,0.887815402
88021,0.884726271,0.964397489,0.924819288,0.962566076,0.892994512,0.932599145
88024,0.936639599,0.936985249,0.909589345,0.896268159,0.949247029,0.968300703
88027,0.863803988,0.841700998,0.963520097,0.920303862,0.905895836,0.902876381
88030,0.878832846,0.889423558,0.918975856,0.930307691,0.899122306,0.879555364
88033,0.906851025,0.955403705,0.92256401,0.892694715,0.914467437,0.933012739
88036,0.868614805,0.873522257,0.932075318,1.027098992,0.940717508,0.940609532
88039,0.936034149,0.881424117,0.900907326,0.907341423,0.946198612,0.934913315
88042,0.890120564,0.850135781,0.948369184,0.950814714,0.962052014,0.911749418
88045,0.91081841,0.901466391,0.925393452,0.877055578,0.898874745,0.991764293
88048,0.864617852,0.904733821,0.893380459,0.929448702,0.936162518,0.932292258
88051,0.954433708,0.906984651,0.991972333,0.937503873,0.954835392,0.936304619
88054,0.84510317,0.924554064,0.945975282,0.939330505,0.904699884,1.024473373
88057,0.862244244,0.912995435,0.89144001,0.98263319,0.899897295,0.928195728
88060,0.877540802,0.786883091,0.939006279,0.859426282,0.910901939,0.983495404
88063,0.972488851,0.919549217,0.953553942,0.831865191,0.883958317,0.905669299
88066,0.89563952,0.955886681,0.94859885,0.869434824,1.057707909,0.984034327
88069,0.867889847,0.829580586,0.943374695,0.866492351,0.854249646,0.941596896
88072,0.98168967,0.907639626,0.934496858,0.996919378,0.936590174,0.894970821
88075,0.938722342,1.008231039,0.938071749,0.905424953,0.834567516,0.917406999
88078,0.883544798,0.96093314,0.930478753,0.922854333,0.897678536,0.908678766
88081,0.854398457,0.897690701,0.938174963,0.853337219,0.910778054,0.898506366
88084,0.932495289,0.910853233,0.954328491,0.847574848,0.889862808,0.905252329
88087,1.005923601,0.894309124,0.956833543,0.996396519,0.936395989,0.893171936
88090,0.862472929,0.932631072,0.955965984,0.942302279,0.937710439,0.939637823
88093,0.928942852,0.887832341,0.975579162,0.975492077,0.874200835,0.899546523
88096,0.929668982,0.911069201,0.893990113,0.890984651,0.893414204,0.948312499
88099,0.909559295,0.891915143,0.955999654,0.908917397,0.913734418,1.025382015
88102,0.94371444,0.954034823,0.927138933,0.901774959,0.88154601,0.938337415
88105,0.92380336,0.916667258,0.982863295,0.919929598,0.918569836,0.985650429
88108,0.925302983,0.913854572,0.946396038,0.981022498,0.913070429,0.875236979
88111,0.939631071,0.904892217,0.977019421,0.928838913,0.861977796,0.906984054
88114,0.851894495,0.832484033,0.91805111,0.997006858,0.914257968,0.910711445
88117,1.003383669,0.901288293,0.953798094,0.896236821,0.924421542,0.898914685
88120,1.002047314,0.896589976,0.94196303,0.92947338,0.883798386,0.905538087
88123,0.910223364,1.042923642,0.96305467,0.898423842,0.929158851,0.938224703
88126,0.931468061,0.953501981,0.932816692,0.946165889,0.923047786,0.929910667
88129,0.974117941,0.982522729,0.9273702,0.929029125,0.936508213,0.927290996
88132,0.941305362,0.943377978,0.945599065,0.908741055,0.856140847,0.955544186
88135,0.902145762,0.913167941,0.946241464,0.923638952,0.972617259,0.909211634
88138,0.907872203,0.941691674,0.967684338,0.983373403,0.931334479,0.918579507
88141,0.974329207,0.890841268,0.983187015,0.98212871,0.939095197,0.948603517
88144,0.929393162,0.912098219,0.983121106,0.998963278,0.96076931,0.953019972
88147,0.923546774,0.917688778,0.927069678,0.911939679,0.973207298,0.970059512
88150,0.922546275,0.861249398,0.910538028,0.91765036,0.913648455,0.953401636
88153,0.944759147,0.970080655,0.920367821,0.979596492,0.94101383,0.936606953
88156,0.928275548,0.940999116,0.925930805,0.898386795,0.919841882,0.95186873
88159,0.927806283,0.947791792,0.962975643,0.924431556,0.894188981,0.898025513
88162,0.93354245,0.975409313,0.926193219,1.036244185,0.930155677,0.891420498
88165,0.913140342,0.917168226,0.879978416,0.824729572,0.905023932,0.871976299
88168,0.92191266,0.835413598,0.977061949,0.894920407,0.949196977,1.010201073
88171,0.989669924,0.922657024,0.902332474,0.912901308,0.945743211,0.909901697
88174,0.915630439,0.894461332,0.883473323,1.005273015,0.903445522,0.932168079
88177,0.917600706,0.96970401,0.944667683,0.960259371,0.898888504,0.908485594
88180,0.938516717,0.883909666,1.001393841,0.894832727,0.905752203,0.942866025
88183,0.938480279,0.887020628,0.972480717,0.935156007,0.953477036,0.910128784
88186,0.960816256,0.863155575,0.854168692,0.914233185,0.9169126,0.918012038
88189,1.004807338,0.93393748,0.933766278,1.046719703,0.921365134,0.831710973
88192,0.89984827,0.867362323,0.941201647,0.973596373,0.957276182,0.97450844
88195,0.864025528,0.941010992,0.833659904,0.919736935,0.939198568,0.999894258
88198,0.922361384,0.881919849,0.887602785,0.893430349,0.913825297,0.873322615
88201,0.924473408,0.901147371,1.000114255,0.892828776,0.852227129,0.968624871
88204,0.926703659,0.938969282,0.887074165,0.920593234,0.946365238,1.047392955
88207,0.900980847,0.878745853,0.949069885,1.061243743,0.893800738,0.961807899
88210,0.92140915,0.823590506,0.939765907,0.927519957,0.949168942,0.92350004
88213,0.854078302,0.836112769,0.945351986,0.858798396,0.924413278,0.930790697
88216,0.901380451,0.833282367,0.949260051,0.957196548,0.906763629,0.974997827
88219,0.943625386,1.025267155,0.996717766,0.910252575,0.863826358,0.942591515
88222,0.878488236,0.938938776,0.977270329,0.986915728,0.993871302,0.944891594
88225,0.93335703,0.873093645,0.968148276,0.884041662,0.902556423,0.917805226
88228,0.891447698,0.899445415,1.052592225,0.923786898,0.918864906,0.931280695
88231,0.949255225,0.879153731,0.878816261,0.953536587,0.869618048,0.858149236
88234,0.925872614,0.908293991,0.960086597,0.96361539,0.958718786,0.913384305
88237,0.930992692,0.897532819,0.93318144,0.928503559,0.902452343,0.899166424
88240,0.962042475,0.916950578,0.905757427,0.987998745,0.901773034,0.996090295
88243,0.9146797,0.897544887,0.95799147,0.9009743,0.926762162,0.93142615
88246,0.879206187,0.992356688,0.986968535,0.969210668,1.006290519,0.96672969
88249,0.9194182,1.026720961,0.894198896,0.971744394,0.903042635,0.913340196
88252,0.938389443,0.891115001,0.982925856,0.951787671,1.012514253,0.897924031
88255,0.914721132,0.918201996,0.88435364,0.880113299,0.92183936,0.865029807
88258,0.902227713,0.866900551,0.905756452,0.981007246,0.953169997,0.94544097
88261,0.916179277,0.921362916,0.903353388,0.928389942,0.96377611,0.90280707
88264,0.92154551,0.898175729,0.903667945,0.896088519,0.858302591,0.85739372
88267,0.891275795,0.897622077,0.901742811,0.957124805,0.947225852,0.901326477
88270,0.858575288,0.86628282,0.91522941,0.935057772,0.955052669,0.911942934
88273,0.995419513,0.932221643,0.913664271,0.977770921,0.956190883,0.833026384
88276,0.952251921,0.929151259,0.891683095,0.936559564,0.985401221,0.911602831
88279,0.960085668,0.889389433,0.906845782,0.972505608,0.995692529,1.0181688
88282,0.88816342,0.878099188,0.96323096,0.981008943,0.96535961,0.932516843
88285,0.958933666,0.937050999,0.960775584,0.91651009,0.979452882,0.977399121
88288,0.884759059,0.915750077,0.937887543,0.945600303,0.982583787,0.96067011
88291,1.011509731,0.927412125,0.90459848,0.94555725,0.903475419,0.892649205
88294,0.91935994,0.859882845,0.909672759,0.898781883,0.95720779,0.924947295
88297,0.921975991,0.903227623,0.919837249,0.971452068,0.987237068,0.866479922
88300,0.914472201,0.896960843,0.990048413,0.875568043,0.851703334,0.880975585
88303,0.931395292,1.003758675,1.032370948,0.902122736,1.013608687,0.915115483
88306,0.897278328,0.955991118,0.91935064,0.887127364,0.88828835,0.889707467
88309,0.930499752,0.869588827,0.916516971,0.93116066,0.988298652,0.842724379
88312,0.954277175,0.970254303,0.908965617,0.962224664,0.922162103,0.934653517
88315,0.889861666,0.905779513,0.907671887,0.901091733,0.919119812,0.96220539
88318,0.865547641,0.874572286,0.937808764,0.961833355,0.91234443,0.876463264
88321,0.963563339,0.873099931,0.903196774,0.910322832,0.974752377,0.909636891
88324,0.843098984,0.895272349,0.910575167,0.968491316,0.957002667,0.94401041
88327,0.827132842,0.87711407,0.988382523,0.956305105,0.98568654,0.927446638
88330,0.916981545,0.927928452,0.897346763,0.922156953,0.95265039,0.896246251
88333,0.857026684,0.979683635,0.958436231,0.884898845,0.892616267,0.964552802
88336,0.922031069,0.857556539,0.958807902,1.023296085,0.89252335,0.965679824
88339,0.96517135,1.001171272,0.875829564,0.964765478,0.883793845,0.901437258
88342,0.923663907,0.901772815,0.954990984,0.90479944,0.9471911,0.906286927
88345,0.82027263,0.925105253,1.011365327,0.911599197,0.981898899,0.959021902
88348,0.924729271,0.849321074,0.913738118,0.933914329,0.956454004,0.911701248
88351,0.929437996,0.87367607,0.928192444,0.916031799,0.988062148,0.910898141
88354,0.903743679,0.903426779,0.908166955,0.995616454,0.943707964,0.899165316
88357,0.931894495,0.939300028,0.899605599,0.916735912,0.927450621,0.918514312
88360,0.95138775,0.91477874,0.962415872,0.887162105,0.931727163,0.935586341
88363,0.882386518,0.90494137,0.917780577,0.964195438,0.907361017,0.970869089
88366,0.925134419,0.903578596,0.91676786,0.909895867,0.993492136,0.944562374
88369,0.931146529,0.911205516,0.95055848,0.899147768,0.949189786,0.930059844
88372,0.935264381,0.929116457,0.914036793,0.946968362,0.931490635,0.927952305
88375,0.955051495,0.93460233,0.966890352,0.971487125,0.924227006,0.903754492
88378,0.976822822,0.870147519,0.951198735,0.926899496,0.955405942,0.892550321
88381,0.921496974,0.888339848,0.867749199,0.945695745,0.853001784,0.906584676
88384,0.921555805,0.945370664,0.904445232,0.911459899,0.906844575,0.860115817
88387,0.885061566,0.900130957,1.00312366,0.909671183,0.926302451,0.875499856
88390,0.957476802,1.008573736,0.988671286,0.904562258,0.966487562,0.949502122
88393,0.893983367,0.924870388,0.867582137,0.907882071,0.901310139,0.938776615
88396,0.918620189,0.922720385,0.951096742,0.935617457,0.90579077,0.932367388
88399,0.948080399,0.946190449,0.942872807,0.942501232,0.933596097,0.959081147
88402,0.914125721,0.878465627,0.875476728,0.905489977,0.860547978,0.992180568
88405,0.902652841,0.870206568,0.924199099,0.873826328,0.9152434,0.872940867
88408,0.879683385,0.895369931,0.903461712,0.993709279,0.98487804,0.90300863
88411,0.966771475,1.005734195,0.92501429,0.882915808,0.966577246,0.92325953
88414,0.968136123,0.913747486,0.910126916,0.898251237,0.918756357,0.991479819
88417,0.89879397,0.93308131,0.949112511,0.877174721,0.995605457,0.893251933
88420,0.985252126,0.933353957,0.913831257,0.934088851,0.969706607,0.917232368
88423,0.887662943,0.968024982,0.958979298,0.836026086,0.94520255,0.951732292
88426,0.941982747,0.95263079,0.933461603,0.92945135,0.930307586,1.012811136
88429,0.897454158,0.833384357,0.975936388,0.962432488,0.902398753,0.807277144
88432,0.894782189,0.890810783,0.969179934,1.009375022,0.945075054,0.876756141
88435,0.940749697,0.937106477,0.899454336,0.858600496,0.995723713,0.939302132
88438,0.86162266,0.889113033,1.043067054,0.919260673,0.926203147,0.946608993
88441,0.986088908,0.904731847,0.993611229,0.987142052,0.958950876,0.918345723
88444,0.837748176,0.98381538,0.921294304,0.923471702,0.912300822,0.890796663
88447,0.884888376,1.068714545,0.964114919,1.045257781,0.933782579,0.954206173
88450,0.906439223,0.937707998,0.970041551,0.952446224,0.961800817,0.933125807
88453,0.939504923,0.898275214,0.89605743,0.942562538,0.919551124,0.861934215
88456,0.889695348,0.941132652,0.850929738,0.915414947,0.928995428,0.900595485
88459,0.883570114,0.909553542,0.941389164,0.893468925,0.909836393,0.97459571
88462,0.865143299,0.950744758,0.952720641,0.944899221,1.028737789,0.953781176
88465,0.984353677,0.920702624,0.95005834,0.909257762,0.875276355,1.023144528
88468,0.924030456,0.842571036,0.900648981,0.932714337,0.869596032,0.867048263
88471,0.940056003,0.89983369,0.889141061,0.91806562,0.913777393,0.925677568
88474,0.874151333,0.977054323,0.945103389,1.000886749,0.891942815,0.912692264
88477,0.942756897,0.939670126,0.900990573,0.911069684,0.924331666,0.932640717
88480,0.887738293,0.929055555,0.980744944,0.992349629,0.918049289,0.918024801
88483,0.955658096,0.91068128,0.95259343,0.934767261,0.944870413,0.925529459
88486,0.918720793,0.950120585,0.913670646,0.925815038,0.930813213,0.975979888
88489,1.01067411,0.9515047,0.917927704,0.931012767,1.008316178,1.009191892
88492,0.895728658,0.903963714,0.943050043,0.948757892,0.969492433,0.967021154
88495,0.938568431,0.966228089,0.895846174,0.918392909,0.954427899,0.944754694
88498,0.962234002,0.883865659,0.969777897,0.867570364,0.924230628,0.932844579
88501,0.925707935,0.992991809,0.816754908,0.953175301,0.94004631,0.89660475
88504,0.985685062,0.922636982,0.91961101,0.974694847,0.932103609,0.943784406
88507,0.929729578,0.928417305,0.927883342,0.913484317,0.974972029,0.881863328
88510,0.882859758,0.890371983,0.931867713,0.912179126,0.962101847,0.968989358
88513,0.970514696,0.937073531,0.870662956,0.904060199,0.926427863,0.897962583
88516,0.885696925,0.939315316,0.970542453,0.91950127,0.918105765,0.921082616
88519,1.057027138,0.912936004,0.908886034,0.975598478,0.941488909,0.969477365
88522,0.880275579,0.854357168,0.950128606,0.93052969,0.913626573,0.909961697
88525,0.939407241,0.909902759,0.869958938,0.946003947,0.932763042,0.978664897
88528,0.902718389,0.938928887,0.951185474,0.88792375,0.939836853,0.902517319
88531,0.967237399,0.96527888,0.923545367,0.878733431,0.879105041,0.92003624
88534,0.866638195,0.94922662,0.852774062,0.949345073,0.868480338,0.923829214
88537,0.939895933,0.896095301,0.936328375,0.885472394,0.9737352,0.812652022
88540,0.929983685,0.927481545,0.97185825,0.944646879,0.909999955,0.829859861
88543,0.954795181,0.967201727,0.869326064,0.93996682,0.859942916,0.91326774
88546,0.923220663,0.9102314,0.92969701,0.918717932,0.953020774,0.897606849
88549,0.861715072,0.92241223,0.842583999,0.8793556,0.899795262,0.870438019
88552,0.956430434,0.849539685,0.940225926,0.955407722,0.967330126,0.958542168
88555,0.855898562,0.93986164,0.989582829,0.918813395,0.861978518,0.940439148
88558,0.913273837,1.025281472,0.965018278,0.986745635,0.975607792,0.930052685
88561,0.911752385,0.901808771,0.876449873,0.842080794,0.977048353,0.85861149
88564,0.948432578,1.018588361,0.874819105,0.978713388,0.974746194,0.833219086
88567,0.943358738,0.902489498,0.93063638,0.878702275,0.929213627,0.957450143
88570,0.930462184,0.988588837,0.92285549,1.056355725,0.969702557,0.919251714
88573,0.957298717,0.878610122,0.87755853,0.970572814,1.020358357,0.898273066
88576,0.891235043,0.901425936,0.901274969,0.984445618,0.957587903,0.896546179
88579,0.951126609,0.965997098,0.921443298,0.971492486,0.915851785,0.997020723
88582,0.893309053,0.903366477,0.880856976,0.895505991,0.89326463,0.914229005
88585,0.887379518,1.002148015,1.003541355,1.000672747,0.88366487,0.956599825
88588,0.908275844,0.916152746,0.901627317,0.890001328,0.960375897,0.938500473
88591,0.950885394,0.885449901,0.96897071,0.981079222,0.916992286,0.950138188
88594,0.923849937,0.92735777,0.909587289,0.93397072,0.876455641,0.938120264
88597,0.925647839,0.928570153,0.901772234,0.929301808,0.942853737,0.883032896
88600,1.024458437,0.922805203,0.926231586,0.952279193,0.918977375,0.879766288
88603,0.949307664,0.925514981,0.98367068,0.948039345,0.936891592,0.930503126
88606,0.883814698,0.924492656,0.974816768,0.896708904,0.92734736,0.924290272
88609,0.929158509,0.914410826,0.911972561,0.956385771,0.917647034,0.91885834
88612,0.953570849,0.906518588,0.941931334,0.92889749,0.896860255,0.935387437
88615,0.953040306,0.915873105,0.904503733,1.003994045,1.000148389,0.953279483
88618,0.867192263,0.850003939,0.918512058,0.940910334,0.955720981,0.865564611
88621,0.982581598,0.946899157,0.946850307,0.984083941,0.944085908,0.956192526
88624,0.896216331,0.899232124,0.893100165,0.952403583,0.967714961,0.950223071
88627,0.936733832,0.852315052,0.969368016,0.987923013,0.949556938,0.896166982
88630,0.85900077,0.951546348,0.977526366,0.967665413,0.907417774,0.972383956
88633,0.859980871,1.009782902,0.88682921,0.941539751,0.919198028,0.865162727
